date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:43	350687/350687	---M--	200	added ('OK')	application/pdf	etag:%2253c00ee924d1f057424a7d30a31e6fd3%22	https://www.epfundao.edu.pt/web/content/119191?unique=35d71883f1dc18109703478834f9007a54e10039	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/119191e5cb.pdf	(from https://www.epfundao.edu.pt/page/questionario-encarregados-educacao)
17:54:44	258179/258179	---M--	200	added ('OK')	application/pdf	etag:%22a1f3987860c577fb87a4aa6215033d3c%22	https://www.epfundao.edu.pt/web/content/119188?unique=77511d4b8867e30007fbbd91e58c36f21bb5288f	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1191882bf0.pdf	(from https://www.epfundao.edu.pt/page/questionario-professores)
17:54:44	350526/350526	---M--	200	added ('OK')	application/pdf	etag:%229e35f3f4d67eb25e3ca8434ba6fe6e51%22	https://www.epfundao.edu.pt/web/content/119187?unique=693837b5562c4fc2cd42a0b89001ef3c3a7861b9	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1191874e17.pdf	(from https://www.epfundao.edu.pt/page/questionario-alunos)
17:54:44	351606/351606	---M--	200	added ('OK')	application/pdf	etag:%22b5d1515ec31db33b31c7e179153ad1c3%22	https://www.epfundao.edu.pt/web/content/119192?unique=355170e7d7d169de210350ea27d5a029c44be420	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1191921b96.pdf	(from https://www.epfundao.edu.pt/page/questionario-funcionarios)
17:54:44	239294/239294	---M--	200	added ('OK')	application/pdf	etag:%22601d2c22a7c9b5e2ee4631cb83d1bb6f%22	https://www.epfundao.edu.pt/web/content/119198?unique=2f223cce082afaa008b71019388eb92f699e8698	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/11919809d6.pdf	(from https://www.epfundao.edu.pt/page/questionario-empresas)
17:54:44	463061/463061	---M--	200	added ('OK')	application/pdf	etag:%22e3fc8fbf7debf4d8c98119554b248d96%22	https://www.epfundao.edu.pt/web/content/119193?unique=2ff37b0826ead857e927a43b39b2a4349f473783	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1191938925.pdf	(from https://www.epfundao.edu.pt/page/questionario-diplomados)
17:54:45	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:47%20GMT	https://www.epfundao.edu.pt/modulo/1/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/1/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/1/1)
17:54:46	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:47%20GMT	https://www.epfundao.edu.pt/modulo/2/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/2/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/2/1)
17:54:47	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:48%20GMT	https://www.epfundao.edu.pt/modulo/13/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/13/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/13/1)
17:54:47	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:49%20GMT	https://www.epfundao.edu.pt/modulo/4/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/4/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/4/1)
17:54:48	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:49%20GMT	https://www.epfundao.edu.pt/modulo/5/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/5/1)
17:54:48	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:50%20GMT	https://www.epfundao.edu.pt/modulo/3/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/3/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/3/1)
17:54:48	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:50%20GMT	https://www.epfundao.edu.pt/modulo/14/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/14/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/14/1)
17:54:49	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:51%20GMT	https://www.epfundao.edu.pt/modulo/7/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/7/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/7/1)
17:54:49	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:51%20GMT	https://www.epfundao.edu.pt/modulo/75/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/75/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/75/1)
17:54:50	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:52%20GMT	https://www.epfundao.edu.pt/modulo/8/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/8/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/8/1)
17:54:51	17921/17921	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:52%20GMT	https://www.epfundao.edu.pt/modulo/9/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/9/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/9/1)
17:54:51	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:53%20GMT	https://www.epfundao.edu.pt/modulo/10/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/10/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/10/1)
17:54:52	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:53%20GMT	https://www.epfundao.edu.pt/modulo/11/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/11/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/11/1)
17:54:52	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:54%20GMT	https://www.epfundao.edu.pt/modulo/12/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/12/1)
17:54:53	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:55%20GMT	https://www.epfundao.edu.pt/modulo/28/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/28/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/28/2)
17:54:53	17923/17923	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:55%20GMT	https://www.epfundao.edu.pt/modulo/100/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/100/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/100/2)
17:54:54	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:56%20GMT	https://www.epfundao.edu.pt/modulo/96/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/96/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/96/2)
17:54:55	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:56%20GMT	https://www.epfundao.edu.pt/modulo/33/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/33/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/33/2)
17:54:55	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:57%20GMT	https://www.epfundao.edu.pt/modulo/29/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/29/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/29/2)
17:54:56	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:58%20GMT	https://www.epfundao.edu.pt/modulo/31/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/31/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/31/4)
17:54:57	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:58%20GMT	https://www.epfundao.edu.pt/modulo/82/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/82/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/82/5)
17:54:57	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:59%20GMT	https://www.epfundao.edu.pt/modulo/22/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/22/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/22/5)
17:54:58	17923/17923	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:00%20GMT	https://www.epfundao.edu.pt/modulo/102/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/102/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/102/5)
17:54:59	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:00%20GMT	https://www.epfundao.edu.pt/modulo/84/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/84/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/84/5)
17:54:59	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:01%20GMT	https://www.epfundao.edu.pt/modulo/83/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/83/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/83/5)
17:55:00	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:02%20GMT	https://www.epfundao.edu.pt/modulo/87/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/87/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/87/6)
17:55:00	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:02%20GMT	https://www.epfundao.edu.pt/modulo/24/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/24/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/24/6)
17:55:01	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:03%20GMT	https://www.epfundao.edu.pt/modulo/23/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/23/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/23/6)
17:55:02	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:04%20GMT	https://www.epfundao.edu.pt/modulo/34/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/34/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/34/7)
17:55:03	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:04%20GMT	https://www.epfundao.edu.pt/modulo/49/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/49/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/49/7)
17:55:03	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:05%20GMT	https://www.epfundao.edu.pt/modulo/36/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/36/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/36/7)
17:55:03	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:05%20GMT	https://www.epfundao.edu.pt/modulo/35/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/35/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/35/7)
17:55:05	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:06%20GMT	https://www.epfundao.edu.pt/modulo/42/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/42/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/42/16)
17:55:05	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:07%20GMT	https://www.epfundao.edu.pt/modulo/45/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/45/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/45/16)
17:55:06	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:07%20GMT	https://www.epfundao.edu.pt/modulo/44/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/44/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/44/16)
17:55:06	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:08%20GMT	https://www.epfundao.edu.pt/modulo/43/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/43/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/43/16)
17:55:06	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:08%20GMT	https://www.epfundao.edu.pt/modulo/52/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/52/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/52/13)
17:55:07	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:09%20GMT	https://www.epfundao.edu.pt/modulo/53/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/53/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/53/13)
17:55:07	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:09%20GMT	https://www.epfundao.edu.pt/modulo/54/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/54/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/54/13)
17:55:08	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:10%20GMT	https://www.epfundao.edu.pt/modulo/55/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/55/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/55/13)
17:55:08	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:10%20GMT	https://www.epfundao.edu.pt/modulo/56/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/56/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/56/13)
17:55:09	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:11%20GMT	https://www.epfundao.edu.pt/modulo/58/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/58/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/58/13)
17:55:10	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:11%20GMT	https://www.epfundao.edu.pt/modulo/60/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/60/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/60/13)
17:55:10	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:12%20GMT	https://www.epfundao.edu.pt/modulo/63/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/63/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/63/13)
17:55:11	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:12%20GMT	https://www.epfundao.edu.pt/modulo/62/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/62/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/62/13)
17:55:11	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:13%20GMT	https://www.epfundao.edu.pt/modulo/61/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/61/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/61/13)
17:55:12	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:14%20GMT	https://www.epfundao.edu.pt/modulo/71/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/71/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/71/14)
17:55:13	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:14%20GMT	https://www.epfundao.edu.pt/modulo/72/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/72/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/72/14)
17:55:13	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:15%20GMT	https://www.epfundao.edu.pt/modulo/74/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/74/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/74/14)
17:55:14	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:15%20GMT	https://www.epfundao.edu.pt/modulo/73/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/73/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/73/14)
17:55:15	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:16%20GMT	https://www.epfundao.edu.pt/modulo/95/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/95/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/95/15)
17:55:15	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:17%20GMT	https://www.epfundao.edu.pt/modulo/99/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/99/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/99/15)
17:55:16	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:17%20GMT	https://www.epfundao.edu.pt/modulo/98/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/98/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/98/15)
17:55:16	17922/17922	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:56:18%20GMT	https://www.epfundao.edu.pt/modulo/97/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/97/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/modulo/97/15)
17:55:17	10013/10013	---M--	200	added ('OK')	image/png	etag:%222228745ef3f0fce00a89e6d20bc842fa%22	https://www.epfundao.edu.pt/web/image/blog.post/4/author_avatar?unique=51ca14e	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/4/author_avatarde6a.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/artesanato-de-s-tome-e-principe-4)
17:55:17	10013/10013	---M--	200	added ('OK')	image/png	etag:%22799acebdcb2a70f4f108651cc12b1e3e%22	https://www.epfundao.edu.pt/web/image/blog.post/3/author_avatar?unique=845b15a	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/3/author_avatar921b.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/jantar-de-gala-3)
17:55:17	10013/10013	---M--	200	added ('OK')	image/png	etag:%22799acebdcb2a70f4f108651cc12b1e3e%22	https://www.epfundao.edu.pt/web/image/blog.post/2/author_avatar?unique=845b15a	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/2/author_avatar921b.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/novos-profissionais-2)
17:55:18	10013/10013	---M--	200	added ('OK')	image/png	etag:%22799acebdcb2a70f4f108651cc12b1e3e%22	https://www.epfundao.edu.pt/web/image/blog.post/1/author_avatar?unique=845b15a	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/1/author_avatar921b.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/uma-saida-para-o-emprego-1)
